,Name,Categories,Distance,Latitude,Longitude,Id,Neighborhood,Likes,Rating
391,Buena Vista Social Café,Cuban Restaurant,746,-33.833696085905466,18.647910850037945,5256fd71498ec65c3ea54bc1,Durbanville,6,No Rating Yet
392,Cape Pillars Boutique Guest House,Bed & Breakfast,223,-33.84225855486764,18.64983614856077,4d2abd5c4ab78eecc7043126,Durbanville,1,No Rating Yet
393,Simply Asia Durbanville,Thai Restaurant,939,-33.83230550518704,18.64610820068808,4dde780688779c82bec4fbe6,Durbanville,7,No Rating Yet
394,Roman's Pizza,Pizza Place,907,-33.832498,18.646523000000002,4b9e7349f964a520ece436e3,Durbanville,2,No Rating Yet
395,De Ville Mall,Shopping Mall,997,-33.83155148600162,18.647000396103184,4d26ced4ebacb1f70b83e14f,Durbanville,1,No Rating Yet
396,Lorenzo Marx,Coffee Shop,674,-34.09420320453125,18.490519583454553,4ffd3826e4b07c449d5a533f,Muizenberg,8,No Rating Yet
397,Sunrise Beach,Beach,667,-34.10337168015757,18.481898156103693,4e0b3e9acc3f0e8737cad9f0,Muizenberg,17,No Rating Yet
398,Muizenberg Flea Market,Flea Market,694,-34.102981917653054,18.48040848620249,4ba5ec1ef964a520692939e3,Muizenberg,10,No Rating Yet
399,Upper Crust Pizzeria,Pizza Place,728,-34.09292170397636,18.479423104938363,4ca0d82203133704ca777ed5,Muizenberg,7,No Rating Yet
400,Steers,Fast Food Restaurant,450,-34.097426,18.479792,5cc74bf6a4b51b002c86a168,Muizenberg,0,No Rating Yet
401,Fish Hoek Fisheries,Seafood Restaurant,691,-34.13626448054778,18.432016968727115,4c4f15abdb2c20a15b4d7875,Fish Hoek,9,No Rating Yet
402,Fish Hoek Beach,Beach,877,-34.13711698645851,18.43428611755371,4b6d405af964a5209f6d2ce3,Fish Hoek,93,No Rating Yet
403,Bhandaris,Indian Restaurant,538,-34.14038928605399,18.42994630336761,4d04555890762d43989ff18a,Fish Hoek,7,No Rating Yet
404,Beachcomber Bistro,Seafood Restaurant,735,-34.14079131124154,18.43210151537895,4d045c1f90762d439ca5f18a,Fish Hoek,5,No Rating Yet
405,The Galley Restaurant,Seafood Restaurant,736,-34.14096809004105,18.432001067416216,4cfbaf1f41eca090d392d650,Fish Hoek,15,No Rating Yet
406,Woolworths,Grocery Store,597,-34.138555570681795,18.43128204345703,4c618eeba2749521b0b49693,Fish Hoek,3,No Rating Yet
407,Golden River Spur,Breakfast Spot,625,-34.13833865026225,18.43161100231141,4d276f13d86aa090140b1ec0,Fish Hoek,8,No Rating Yet
408,KFC,Fast Food Restaurant,626,-34.1375,18.4316,4c618e1fa2749521da9f9693,Fish Hoek,2,No Rating Yet
409,SPAR,Grocery Store,688,-34.13270067,18.42109237,4c833b871b63b7130a629204,Fish Hoek,2,No Rating Yet
410,Shell,Gas Station,616,-34.13777558,18.43151341,4d1cd48e763fb1f755338e66,Fish Hoek,0,No Rating Yet
411,Steers,Burger Joint,603,-34.138279499999996,18.4313687,4c8206028ce59c74124277b0,Fish Hoek,5,No Rating Yet
412,The Victorian Times,Pub,530,-34.140537224197395,18.42974709364005,4c2dfef6e307d13a8db50eda,Fish Hoek,4,No Rating Yet
413,Pappa Jo's,Bar,569,-34.13796504370141,18.431013822555546,4c8110366cc2b713de32169b,Fish Hoek,0,No Rating Yet
414,Engen Clarks Garage,Gas Station,583,-34.1385171,18.43113439,4c58e9dfb8b3c9b6d52188b6,Fish Hoek,1,No Rating Yet
415,Zone Fitness,Gym,617,-34.13827708224149,18.431525678931514,4c6194e079d1e21ea10dd415,Fish Hoek,2,No Rating Yet
416,Valyland Shopping Centre,Convenience Store,677,-34.13272690003411,18.42126738691376,4da028eb54dd8cfa759f5372,Fish Hoek,2,No Rating Yet
417,Shoprite Fish Hoek,Grocery Store,734,-34.135376444412664,18.43211889266968,4c618b42a27495219f639693,Fish Hoek,0,No Rating Yet
418,Fish Hoek Station,Train Station,735,-34.13688941792824,18.432683452138605,4c51487b991c20a1e1338487,Fish Hoek,4,No Rating Yet
419,Mike's Kitchen,Steakhouse,239,-33.87908356722952,18.498939156201306,4cde713370bba1cd2a5160c4,Milnerton,15,No Rating Yet
420,Milnerton Golf Club,Golf Course,763,-33.875475232638976,18.489646911621094,4b4e096cf964a52022df26e3,Milnerton,7,No Rating Yet
421,Milnerton Beach,Beach,875,-33.88140737961073,18.48721928570245,4d03505a28926ea83fe664c2,Milnerton,18,No Rating Yet
422,Spar,Supermarket,367,-33.882659559840754,18.49548354305452,4c48280b417b20a154e5dfa9,Milnerton,6,No Rating Yet
423,Maestro's On The Beach,Italian Restaurant,861,-33.880785605897174,18.48721203182492,4b5197dff964a5204a5027e3,Milnerton,64,No Rating Yet
424,Ilha Restaurant and Bar,Bar,854,-33.881766578311876,18.487576962907266,4cfa508d7945224b273c7fe7,Milnerton,9,No Rating Yet
425,Nando's,Portuguese Restaurant,622,-33.8848875,18.4948361,5360d812498e4f74dedfe6cb,Milnerton,6,No Rating Yet
426,Milnerton Lighthouse,Lighthouse,829,-33.88168362231586,18.48782300949097,4d1b3580c5f5b1f7d6efd936,Milnerton,6,No Rating Yet
427,St Elmo's,Pizza Place,227,-33.87929069363612,18.498847220926315,4d8e2cc93bfef04da8249286,Milnerton,0,No Rating Yet
428,Tong Lok,Chinese Restaurant,246,-33.87958689387763,18.49904537200928,4d595f318492a1431e982627,Milnerton,2,No Rating Yet
429,KFC,Fast Food Restaurant,643,-33.885069059864065,18.494773192625058,4dc544cd52b1e8f9f7cec96b,Milnerton,0,No Rating Yet
430,Shoprite,Supermarket,439,-33.88338483819892,18.496053,4c83673d74d7b60cb68c89d8,Milnerton,2,No Rating Yet
431,Pick n Pay,Grocery Store,593,-33.883956984744714,18.492975239290107,4c5d20467f661b8d6d944a1c,Milnerton,0,No Rating Yet
432,Bang,Tapas Restaurant,848,-33.881790454582976,18.487654913866397,4d08e24e1657a35d41112fe7,Milnerton,3,No Rating Yet
433,MyCiti Bus Station Milnerton,Bus Station,855,-33.87179402544068,18.495531539049853,4dc02a0643a147cd6ed23555,Milnerton,0,No Rating Yet
434,Maynardville Open-Air Theatre,Performing Arts Venue,326,-34.005308220034564,18.4643572287888,4b616a99f964a520ce122ae3,Wynberg,19,No Rating Yet
435,Caffé Verdi,Bar,522,-34.0068535637128,18.46314632443417,4c49ae9920ab1b8dcc081b17,Wynberg,13,No Rating Yet
436,Four and Twenty Cafe,Café,504,-34.00678605841462,18.463326452769397,5184d993498e26edec1cba6f,Wynberg,50,No Rating Yet
437,Erawan Thai Restaurant & Bar,Thai Restaurant,522,-34.00695946987995,18.46325879446437,4f1c38b3e4b0c74ef2a7e7cf,Wynberg,14,No Rating Yet
438,Borusso's,Pizza Place,912,-33.99552605470877,18.468744110769986,4b43b6daf964a52061e725e3,Wynberg,21,No Rating Yet
439,Bootlegger Coffee Company,Coffee Shop,856,-33.99604277171098,18.468850326813342,558bdf32498e9eae96599488,Wynberg,38,No Rating Yet
440,Bibi's Kitchen,Indian Restaurant,711,-34.00419682928632,18.4749309609382,4b929311f964a520bb0534e3,Wynberg,4,No Rating Yet
441,Jakes on Summerley,Gastropub,920,-33.99553438689696,18.46931897306063,4c1e0119fcf8c9b60d97ac0b,Wynberg,12,No Rating Yet
442,Wynberg Pharmacy,Pharmacy,554,-34.00837691487928,18.46904640899824,4bd88cdcf645c9b6543aa8e0,Wynberg,8,No Rating Yet
443,Favorito Caffe,Coffee Shop,181,-34.00363615526734,18.469219604404646,4dcb95fd1838cc2cc64f8469,Wynberg,3,No Rating Yet
444,Thistles,Coffee Shop,155,-34.004088862329,18.46884101629257,4bb70451f562ef3be4f63097,Wynberg,0,No Rating Yet
445,Maynard Mall,Shopping Mall,530,-34.00553503820076,18.46198811421251,4cbc83a6bac937047cb2f87c,Wynberg,2,No Rating Yet
446,Wynberg Boys High Astroturf,Soccer Field,530,-34.00064259697205,18.46276478733513,4e4f477d18383eb2af1fb777,Wynberg,0,No Rating Yet
447,Wynberg Indoor Hockey Arena,Hockey Arena,625,-34.005569730393816,18.460893630981445,4b5c852df964a520163429e3,Wynberg,2,No Rating Yet
448,Ultra Liquors,Liquor Store,840,-34.011086304264985,18.468664646148678,4d6e661b30d5b1f74da3c642,Wynberg,4,No Rating Yet
449,BP,Gas Station,896,-34.00231298,18.4768358,4df5be06b0fb807158c9bc13,Wynberg,1,No Rating Yet
450,Wild Bean Cafe,Café,904,-34.00207357,18.476876999999998,4ded0025d164bd989b1ad5da,Wynberg,0,No Rating Yet
451,Eat Out The Box,Pizza Place,973,-34.01148928008831,18.46264306979053,4d52dfd8e0275481225fb9b6,Wynberg,1,No Rating Yet
452,Wynberg Sportsfield,Athletics & Sports,997,-34.00262060032873,18.477994488197545,4dfc8f23b61c84188eed137c,Wynberg,0,No Rating Yet
453,Checkers,Convenience Store,838,-33.843976964481364,18.677121952643528,4c9164ccb641236abe4d8179,Kuils River,8,No Rating Yet
454,Cobble Walk,Shopping Mall,862,-33.84392872937349,18.677382931754114,4b587e2af964a5205e5a28e3,Kuils River,16,No Rating Yet
455,Ocean Basket Glengarry Shopping Centre,Seafood Restaurant,738,-33.849090000000004,18.67419,4e479d6daeb70e74f4a45ba3,Kuils River,0,No Rating Yet
456,Sonstraal Dam,Lake,687,-33.848641245561964,18.6622953414917,4bcb21da0687ef3bd809ddcc,Kuils River,4,No Rating Yet
457,"Woolworths, Cobble Walk",Food Court,821,-33.84420709684885,18.67695956573364,4ba4afd1f964a52056ac38e3,Kuils River,4,No Rating Yet
458,Caffe Rossini,Café,842,-33.844046999999996,18.677177,4d4e6705a0b0a093e0844d83,Kuils River,2,No Rating Yet
459,Asami's,Asian Restaurant,843,-33.84390007467076,18.677162549382054,52fb98de498e79efe14d61ff,Kuils River,6,No Rating Yet
460,"Clicks, Cobble walk",Cosmetics Shop,872,-33.84410428593529,18.67751263055678,4cfe614f084f54811b3a9009,Kuils River,2,No Rating Yet
461,Mr Video,Video Store,938,-33.8444923301706,18.678248015380312,4c8e923c1992a1cdc8d5defb,Kuils River,0,No Rating Yet
