,Name,Distance,Categories,Latitude,Longitude,Id,Neighborhood,Likes
9,Favorito Caffe,181,Coffee Shop,-34.00363615526734,18.469219604404646,4dcb95fd1838cc2cc64f8469,Wynberg,3
10,Thistles,155,Coffee Shop,-34.004088862329,18.468841016292572,4bb70451f562ef3be4f63097,Wynberg,0
11,Maynard Mall,530,Shopping Mall,-34.00553503820076,18.46198811421251,4cbc83a6bac937047cb2f87c,Wynberg,2
12,Wynberg Boys High Astroturf,530,Soccer Field,-34.00064259697205,18.46276478733513,4e4f477d18383eb2af1fb777,Wynberg,0
13,Wynberg Indoor Hockey Arena,625,Hockey Arena,-34.005569730393816,18.460893630981445,4b5c852df964a520163429e3,Wynberg,2
14,Ultra Liquors,840,Liquor Store,-34.01108630426499,18.46866464614868,4d6e661b30d5b1f74da3c642,Wynberg,4
15,BP,896,Gas Station,-34.00231298,18.4768358,4df5be06b0fb807158c9bc13,Wynberg,1
16,Wild Bean Cafe,904,Café,-34.00207357,18.476877,4ded0025d164bd989b1ad5da,Wynberg,0
17,Eat Out The Box,973,Pizza Place,-34.01148928008831,18.462643069790534,4d52dfd8e0275481225fb9b6,Wynberg,1
18,Wynberg Sportsfield,997,Athletics & Sports,-34.00262060032873,18.477994488197545,4dfc8f23b61c84188eed137c,Wynberg,0
0,Checkers,838,Convenience Store,-33.843976964481364,18.677121952643528,4c9164ccb641236abe4d8179,Kuils River,8
1,Cobble Walk,862,Shopping Mall,-33.84392872937349,18.677382931754114,4b587e2af964a5205e5a28e3,Kuils River,16
2,Ocean Basket Glengarry Shopping Centre,738,Seafood Restaurant,-33.84909,18.67419,4e479d6daeb70e74f4a45ba3,Kuils River,0
3,Sonstraal Dam,687,Lake,-33.84864124556197,18.6622953414917,4bcb21da0687ef3bd809ddcc,Kuils River,4
4,"Woolworths, Cobble Walk",821,Food Court,-33.84420709684885,18.67695956573364,4ba4afd1f964a52056ac38e3,Kuils River,4
5,Caffe Rossini,842,Café,-33.844047,18.677177,4d4e6705a0b0a093e0844d83,Kuils River,2
6,Asami's,843,Asian Restaurant,-33.843900074670756,18.677162549382057,52fb98de498e79efe14d61ff,Kuils River,6
7,"Clicks, Cobble walk",872,Cosmetics Shop,-33.84410428593529,18.67751263055678,4cfe614f084f54811b3a9009,Kuils River,2
8,Mr Video,938,Video Store,-33.8444923301706,18.678248015380312,4c8e923c1992a1cdc8d5defb,Kuils River,0
